video_id,author,comment,Unnamed: 3,model_label,model_confidence,prob_negative,prob_neutral,prob_positive,confidence_level
O2xb1lVqUv4,@mR_Trickey,Hape utama : Iphone/Samsung<br>Hape Kedua : Produk China ??,,0,0.6628259345240799,0.6628259345240799,0.2858325810633139,0.05134148441260629,medium
O2xb1lVqUv4,@ispimontes,"Orang indo umumnya cuma bisa ngebacot doang,,,<br>Walaupun agak kurang,, China udah menguasai dunia melalui handphone,, nah indo,, bisa apa coba,,? Cuma bisa komentator, ???? sama juga macam pengamat ini berdua,,??",,0,0.624574550044559,0.624574550044559,0.327810245372283,0.04761520458315789,medium
O2xb1lVqUv4,@amattamrin86,Seru ini,,2,0.5745212664790698,0.07411946034348256,0.35135927317744764,0.5745212664790698,low
O2xb1lVqUv4,@SuyotoHanif-x7j,"Walaupun hp China lebih bagus dari hp iphone, tetapi orang pada sukanya bergaya, kalau ga iphone ga wah padahal kredit ??????",,0,0.6735962396376186,0.6735962396376186,0.12233973220560686,0.2040640281567745,medium
O2xb1lVqUv4,@mR_Trickey,Gimana klo ada brand Sofware dan Hardwarenya dimaksimalkan nyatuh beughhhh,,1,0.7351357585990389,0.21010691818187946,0.7351357585990389,0.05475732321908161,medium
O2xb1lVqUv4,@mobilescreen5852,Antek cina ni orang,,1,0.5787590414272404,0.3508980742593531,0.5787590414272404,0.0703428843134065,low
O2xb1lVqUv4,@xp2autocare,Om Ded ini ciamik????????,,1,0.8143288083914981,0.055906840045538954,0.8143288083914981,0.12976435156296282,high
O2xb1lVqUv4,@Mripuk-d4j,betul bang. samsung A04. sama oppo A5i.  lebih awet samsungmya. padahal opponya baru saya beli blm ada 1 bln. dan samsungnya sudah 2 tahun,,0,0.702172127841658,0.702172127841658,0.19246927292313765,0.10535859923520437,medium
O2xb1lVqUv4,@esdegan7176,HIDUP CHINAAAAAAAAAAAAAAA<br>HIDUP XIAOMI<br>HIDUP BYD<br>HIDUP CHINAAAAAAAAAAAAAAA,,0,0.5862187882693248,0.5862187882693248,0.3633405322023251,0.050440679528350116,low
O2xb1lVqUv4,@xboxxt,"Gw pake prodak mamarika,korea,cina ada plus mines nya...<br>Klo cina batrai nya awet,klo korea sama mamarika suara spiker nya enak di dengar,tapi batrai nya harus selalu sedia casan??",,1,0.6080067241858585,0.09463551572971897,0.6080067241858585,0.29735776008442266,medium
O2xb1lVqUv4,@bennybeen8472,Goood,,1,0.75875194203065,0.16924276452909756,0.75875194203065,0.07200529344025242,medium
O2xb1lVqUv4,@sggcute,Dedy Irfan vs David Gadgetin,,1,0.7958853475155503,0.12371040048603214,0.7958853475155503,0.08040425199841757,medium
O2xb1lVqUv4,@citrautamaberkahindo4741,"Kereen ,trims masukannya ,talks show yg bermutu  , kereen",,0,0.5268961061165056,0.5268961061165056,0.4255038843187557,0.04760000956473864,low
O2xb1lVqUv4,@Ejrinnicholle,"Huawei gak ada googel biar gak kena heker lebih safety, menurut gw sih itu, makanya appel lebih beter",,0,0.7282545988032328,0.7282545988032328,0.1253234547380832,0.146421946458684,medium
O2xb1lVqUv4,@ableh47custom,"Gua aja suka bgt hp brand ????. Gua pake buat kerja,, full dilapangan. Tahan banting",,0,0.4317810830551281,0.4317810830551281,0.36736665417367914,0.20085226277119278,low
9-poYwCZxDQ,@sahmullohhaqulizzah7033,Gua tertarik sama yg 17 base ini dibanding yg air atau seri pro ??,,2,0.5487268752685026,0.1287258600170718,0.3225472647144255,0.5487268752685026,low
9-poYwCZxDQ,@abdulmubdi2457,Pajaknya masuk kmna? Dana MBG?,,0,0.6240007032982822,0.6240007032982822,0.3284213646538699,0.04757793204784784,medium
9-poYwCZxDQ,@hansyogaw.9270,"Kak, mending 17pm atau s25 ultra?",,0,0.6509007273909161,0.6509007273909161,0.2977673866857175,0.05133188592336637,medium
9-poYwCZxDQ,@anchorboy57,"Sayangnya 17 udah ga pake titanium,malah downgrade ga sih",,1,0.7265250594054713,0.22357402227565681,0.7265250594054713,0.049900918318871876,medium
9-poYwCZxDQ,@nurhafidaturrafiah9386,Jdi lebih baik beli iphone 16 pro max atau upgrade 17 pro max ?? Jdi bingung,,0,0.7305109611630919,0.7305109611630919,0.1364725072291236,0.13301653160778443,medium
9-poYwCZxDQ,@r.katalis,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1574"">26:14</a> kode voucher nya apa? Mau co nih",,1,0.7704277439055203,0.17873061100232326,0.7704277439055203,0.050841645092156496,medium
9-poYwCZxDQ,@rkecilofficial,Nunggu review comparenya Xiaomi 17 pro max. ??????,,1,0.7663390506063407,0.18431766534982086,0.7663390506063407,0.04934328404383849,medium
9-poYwCZxDQ,@r.katalis,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1052"">17:32</a> kalo iPhone/flagship pasti curiganya salah makenya, beda cerita sama hp 2 jutaan ??????, ya Allah semoga aku sukses dan bisa beli hp ini dengan mudah",,0,0.4431512024095953,0.4431512024095953,0.24351127516103563,0.31333752242936913,low
9-poYwCZxDQ,@Andykoldhert,"blm ada 2 bulan minang iphone 16, liat spec iphone 17 base model jadi nyesel dikit ngambil iphone 16 kmrin????",,0,0.7355838791713261,0.7355838791713261,0.11902290255069348,0.14539321827798046,medium
9-poYwCZxDQ,@SatriaMahardhika93,Lah bang david aja ampe bingun saat di compare sama iphone 16 pro ??,,1,0.7377698215069876,0.16818739011724654,0.7377698215069876,0.09404278837576593,medium
9-poYwCZxDQ,@Ardi-beas,Whenn yahhh..... ??,,1,0.75875194203065,0.16924276452909756,0.75875194203065,0.07200529344025242,medium
9-poYwCZxDQ,@Citraaa-o1m,Ijoo UKS,,1,0.75875194203065,0.16924276452909756,0.75875194203065,0.07200529344025242,medium
9-poYwCZxDQ,@hamkaal-nk9bo,"Bang kalo tt ama oppo a5s hp ces tp ga ori, kira&quot; namba berapa yak??",,1,0.7432994555280947,0.20702361276636744,0.7432994555280947,0.04967693170553787,medium
9-poYwCZxDQ,@nhanezneciz06,Semua tergantung selera dan UANG,,2,0.5384516980397022,0.06740039168440148,0.39414791027589635,0.5384516980397022,low
9-poYwCZxDQ,@fightergaming3856,kak david coba bahas updet 26 beta donf kak ktnya bnyak bug dan cepet panas ho nya??,,1,0.7650924291471852,0.07028033613683483,0.7650924291471852,0.1646272347159799,medium
9-poYwCZxDQ,@WaWan-wb1pb,Pelan2 akan jadi nokia jilid 2 ??,,0,0.6493184064912951,0.6493184064912951,0.3027638373369668,0.04791775617173813,medium
9-poYwCZxDQ,@yustinuskrasmaadhinugroho7268,Google pixel,,0,0.6628840625221157,0.6628840625221157,0.28543592543167084,0.05168001204621349,medium
9-poYwCZxDQ,@blantikcoffe6151,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1808"">30:08</a> expresi kekecewaan kliatan jelas di david ??????",,1,0.7379806425590644,0.21426509314266756,0.7379806425590644,0.0477542642982681,medium
9-poYwCZxDQ,@ojiramakopo7338,"Desain ai...pun..<br>.??????13,14,15,16,17 kayak kartu domino...cuma dipindah2 aja...kameranya...mending hp jaman Nokia tahun 2000 an lalu..banyak model dan desainnya beda2<br><br>Bentar lagi aiii...pun 20 keluar ???? kameranya berjejer kebawah..6 buah..????",,0,0.6862089034090327,0.6862089034090327,0.26351299739393624,0.05027809919703097,medium
9-poYwCZxDQ,@khairos09,Sekilas mirip poco x7 pro yg ijo ??,,0,0.6588514828387354,0.6588514828387354,0.2922736602374326,0.04887485692383192,medium
9-poYwCZxDQ,@cowokbaik-baik,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=74"">01:14</a>  KALAU BENER",,1,0.7635162706667021,0.1869997728659271,0.7635162706667021,0.04948395646737085,medium
9-poYwCZxDQ,@EntityAnonymous,Berapa banyak haters SDM low disini?,,1,0.7695346982233766,0.16387178772275823,0.7695346982233766,0.06659351405386524,medium
9-poYwCZxDQ,@RifqiehananUkail,Bang bahas Infinix gt 30 yang biasa,,1,0.7406598828029154,0.21115576967062494,0.7406598828029154,0.048184347526459684,medium
9-poYwCZxDQ,@dinizarafrian2461,penuh sarkas,,1,0.7745278469180784,0.15705085448588157,0.7745278469180784,0.0684212985960401,medium
9-poYwCZxDQ,@ArdiaChannel-obv,Bang kalau iphone 17 pro max itu ada ??,,1,0.7276668643613855,0.221956889495456,0.7276668643613855,0.05037624614315859,medium
9-poYwCZxDQ,@HsanBasri,Yg masih nonton pakai xs ??&gt;&gt;,,1,0.7475333587420094,0.20393522762605354,0.7475333587420094,0.04853141363193699,medium
9-poYwCZxDQ,@viniimanuella3192,koq gue lebih enak ngeliat hasil jepretan kamera iPhone 16 pro daripada iPhone 17 pro yak? lebih jernih dan tajam hasil jepretan kamera iPhone 16 pro ????,,0,0.7313998348009847,0.7313998348009847,0.11247060673038975,0.1561295584686256,medium
9-poYwCZxDQ,@viniimanuella3192,feel menggenggam body 17 pro seperti menggenggam body iPhone 6,,0,0.6514051628193125,0.6514051628193125,0.29724333226431765,0.05135150491636985,medium
9-poYwCZxDQ,@dinakarisa-u1p,IP 17 pro dari bentuknya ko kaya aga kehilangan ciri khas nya hp IP ya,,0,0.6679061249343634,0.6679061249343634,0.2779432164510712,0.054150658614565375,medium
9-poYwCZxDQ,@nbilmariee,"bg untuk coba fitur landscape ny coba tambahin 3 org dibelakang lagi, kayany kalo berdua gabakal aktif",,1,0.7885866345009622,0.14526516372838064,0.7885866345009622,0.066148201770657,medium
9-poYwCZxDQ,@yokana8809,"Dari 9jt an klo masuk Indonesia nyampe 30jt?. <br><br><br>GILA<br><br>Pantesan Apple milih invest ke Vietnam, di Indonesia aja baru pajak produknya udah gede banget. Btw Iphone emang mahal, tapi klo lu kerja di luar negeri lu kerja sebulan dua bulan udah kebeli Iphone.",,0,0.6701185211422451,0.6701185211422451,0.1097988353759238,0.22008264348183118,medium
9-poYwCZxDQ,@ardhenardhana5725,nonton pake fold 7 sambil nunggu 17 pro msk indo ??,,1,0.7249164739279361,0.2289072948138126,0.7249164739279361,0.046176231258251224,medium
9-poYwCZxDQ,@autograp22,"Warna sage pertama kali diperkenalkan sama google pixel 5 tahun 2020 seketika langsung lumayan hype, dan anehnya pixel 5 juga yg pertama kali yang bisa wireless charger dengan body unibody aluminium (walaupun ga 100%) . ?",,0,0.6221933414092446,0.6221933414092446,0.3274581777726823,0.05034848081807307,medium
9-poYwCZxDQ,@ibrahimovichasyim2337,Rumor Iphone 18 dong Bang Indra Bassist Ex Peterpan,,1,0.7992407658008938,0.12103987301613939,0.7992407658008938,0.07971936118296692,medium
9-poYwCZxDQ,@kangmasfarid7700,Poco x6 sm poco x7??,,0,0.6628138614483768,0.6628138614483768,0.287735588426541,0.049450550125082066,medium
9-poYwCZxDQ,@ozzamp4,Bang review infinix GT 30 5G dong,,1,0.7898609482510603,0.1473674160768335,0.7898609482510603,0.06277163567210606,medium
9-poYwCZxDQ,@panjisvlogday,sebenarnya iphone yg terbaik itu dipegang oleh 13 pro max.,,0,0.5752520576334114,0.5752520576334114,0.3756189486097091,0.049128993756879534,low
9-poYwCZxDQ,@Sukasukamela,17 promax jadi fotobya kek kuning gtu,,0,0.5096164467954971,0.5096164467954971,0.44087341132843266,0.04951014187607028,low
9-poYwCZxDQ,@ppl-j7e4c,"iphone 11 turun di harga brapa ya, nanti udah di 2jt an ap ttp 3jt?",,1,0.7848871939997708,0.13288619236731386,0.7848871939997708,0.08222661363291525,medium
9-poYwCZxDQ,@dakwahislamofficial232,Poco x6 pro hadir ??,,0,0.6350106823791066,0.6350106823791066,0.3160650889478803,0.048924228673013076,medium
9-poYwCZxDQ,@riannata7493,"kaum nonton dongk, beli kagak ??",,1,0.7347466010569613,0.21612559849917895,0.7347466010569613,0.04912780044385971,medium
9-poYwCZxDQ,@igKhoirul_,bang bikin rekomendasi hp android dong,,1,0.7730202612117095,0.17547349755955569,0.7730202612117095,0.051506241228734796,medium
9-poYwCZxDQ,@granedlolioat8317,Ini warna Sage dari character valorant yang namanya Sage,,1,0.7958922435794635,0.10149102838095916,0.7958922435794635,0.10261672803957725,medium
9-poYwCZxDQ,@acidzthy,bang bikin video rekomendasi leptop 4jtan bangg,,1,0.814486683903086,0.05675312391702234,0.814486683903086,0.1287601921798918,high
9-poYwCZxDQ,@relationship3726,XIAOMI 17 PRO mirip tapi ada inovasi tambahan,,0,0.6594473914438119,0.6594473914438119,0.29269793721054543,0.04785467134564268,medium
9-poYwCZxDQ,@blankers_88,"Nanti kalo udah keluar xiaomi 17, review bang, trus compare sm iphone 17, biar pada lihat perbandingannya",,1,0.7779976662413061,0.17142468754993762,0.7779976662413061,0.050577646208756266,medium
9-poYwCZxDQ,@hanafiishariyanto7389,gila mahal banget pajak nya,,0,0.7361441517926168,0.7361441517926168,0.1489474593868541,0.11490838882052903,medium
9-poYwCZxDQ,@hanafiishariyanto7389,gila mahal banget,,0,0.7263440892186224,0.7263440892186224,0.15082265011580073,0.12283326066557687,medium
9-poYwCZxDQ,@hermanwahyudi7045,GG,,1,0.75875194203065,0.16924276452909756,0.75875194203065,0.07200529344025242,medium
9-poYwCZxDQ,@jordanelmskuy2986,"user xr tahun ini baru mau upgrade, better ke 15 pro max or 16 base ya?",,1,0.5341100949292036,0.10045579448356409,0.5341100949292036,0.3654341105872322,low
9-poYwCZxDQ,@TarmiziPrasetya,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=813"">13:33</a> ucap seorang pakar hengpon nih.<br>Tapi masih ada aja yg suka debat ipon vs andro",,1,0.7376708590681473,0.21188027501895582,0.7376708590681473,0.05044886591289688,medium
9-poYwCZxDQ,@Tecno40pro-m7c,Bang coba review up phone unplugged,,1,0.80557892067394,0.05496677200883758,0.80557892067394,0.13945430731722236,high
9-poYwCZxDQ,@SapuanAndika,"iPhone menurut gue yg GK mirip android hanya tipe bes model 15 ke bawah, kalau pri sama promax android juga banyak model begitu",,0,0.664886775434715,0.664886775434715,0.26862948957920363,0.06648373498608154,medium
9-poYwCZxDQ,@wendyamarta2368,"Beda Versi IOS bisa beda hasil camera bang david, krna yg 16 pro itu tadi masih IOS 18. dan yg 17 pro sudah di 26.0 yg notabene masih banyak bug menurutku (aku pakai di Ip13 ada bug pusat kontrol masih bisa dibuka pada saat layat terkunci, walopun di pengaturan sudah di off&#39;in) itu salah satunya",,0,0.6855785167291996,0.6855785167291996,0.2040379374166445,0.11038354585415595,medium
9-poYwCZxDQ,@MalumTheLabrador,<b>IPhone 16 Pro udh lebih dari cukup</b>,,0,0.723015706171919,0.723015706171919,0.1552963732567712,0.12168792057130969,medium
9-poYwCZxDQ,@SapuanAndika,"Jujur saya suka iPhone karna memori nya gede sama camera nya aja sehabis itu B aja karna hp lain kebutuhan nya sama aja dah, yg GK baik bagi saya ini iPhone supaya ngapa coba GK henti&quot; belum lama udah ngeluarin yg baru Terus, jadinya orang GK bisa lama menikmatin hp nya udah ada yg keluar yg baru lagi",,1,0.5575716369345696,0.39392854887594975,0.5575716369345696,0.048499814189480586,low
9-poYwCZxDQ,@SenSaba-s7u,Makin kesini desain kamera apple makin buriq batt dahh masih bagus ip 11-15 ini makin jelek bet menurut opini gw jdi kaya hp kampung njir??,,0,0.7208880369913861,0.7208880369913861,0.1878917678147627,0.09122019519385119,medium
9-poYwCZxDQ,@fajar_alexander,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1042"">17:22</a> liat reviewer lain, keknya harus lebih dari 2 orang baru bisa auto rotate",,1,0.7568488406479823,0.1933120459776408,0.7568488406479823,0.04983911337437681,medium
9-poYwCZxDQ,@kurniawanazizoktavianto8019,"apple Now &quot;Designed in China, assembled in China&quot;",,0,0.6904758868722547,0.6904758868722547,0.23897044298785666,0.07055367013988852,medium
9-poYwCZxDQ,@yuniardp1703,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=815"">13:35</a> pesawatnya juga ngikut terbang ke kanan lucuuu",,1,0.7924318491957615,0.08766605332389732,0.7924318491957615,0.11990209748034117,medium
9-poYwCZxDQ,@WahyuSatria-o5y,bangg Samsung a 26 bang,,1,0.7654175492956261,0.1829256009104648,0.7654175492956261,0.05165684979390894,medium
9-poYwCZxDQ,@39RY-YZ,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1504"">25:04</a>",,1,0.7634564237918431,0.18608479554104976,0.7634564237918431,0.05045878066710725,medium
9-poYwCZxDQ,@sahar2489,bang rekomendasi hp bugdet 6jt an dong,,1,0.7951362654983188,0.14104499863407244,0.7951362654983188,0.06381873586760867,medium
9-poYwCZxDQ,@dr.knalpotmotor6741,review redmi note 17pro bang.. @Gadgetin,,1,0.8018781075666646,0.08430750289143941,0.8018781075666646,0.11381438954189609,high
9-poYwCZxDQ,@DDLOVE27,HP POCO.. AKHIRNYA IPHONE NIRU POCO HAHAHAA,,0,0.6964823112854466,0.6964823112854466,0.2513240182909096,0.05219367042364388,medium
9-poYwCZxDQ,@sanose80,Skrg hp iphone monoton ya?? malah ngikutin poco m3. Berasa poco m3 remastered??,,0,0.6836967759837388,0.6836967759837388,0.2661059745520814,0.05019724946417984,medium
9-poYwCZxDQ,@Infeksi_Nalar,Biasanya brand besar di contek brand dibawahnyah....eh ini malah iphone membuat replika hp poco ??????,,0,0.6818785122197955,0.6818785122197955,0.2681898503316407,0.04993163744856386,medium
9-poYwCZxDQ,@Dzulumat08,kalo pake case mirip poco cik wkwkwkww,,1,0.541475122610226,0.4108308595136685,0.541475122610226,0.04769401787610563,low
9-poYwCZxDQ,@arifsadikinpurnama7095,bang review hotwav c16 pro,,1,0.7957716872459264,0.08650792922443624,0.7957716872459264,0.1177203835296374,medium
9-poYwCZxDQ,@TankS5-j9t,andro udah pakai 144 ini baru masuk 120??,,1,0.5772770454895004,0.3316253528880977,0.5772770454895004,0.09109760162240181,low
9-poYwCZxDQ,@usagi-jhonatan,bang david coba dong samsung A17 ?,,1,0.778424746020496,0.1703762122680208,0.778424746020496,0.05119904171148304,medium
9-poYwCZxDQ,@muhammadmunshif2028,Vs xiaomi 17 pro bang ?????? rame pasti??,,1,0.777932491017307,0.17165533623685733,0.777932491017307,0.05041217274583566,medium
9-poYwCZxDQ,@GazaCeaseFireNow67-24,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1160"">19:20</a> sudah kuduga 1 TB . Dari tahun ke tahun belinya 1 TB terus",,1,0.7608358969048727,0.1740844805818456,0.7608358969048727,0.06507962251328156,medium
9-poYwCZxDQ,@parnosevenfold4474,niatnya mau beli iphone...ehh malah beli samsung s25 ultra,,0,0.7527771610241816,0.7527771610241816,0.12386364954561706,0.12335918943020137,medium
9-poYwCZxDQ,@bismaedgarpmgks3221,"Iphone emang bukan buat kaum mendang mending, dari harganya aja udah keliatan. Udah liat review orang lain, tapi bang david yang bikin enjoy dan ketawa ketawa sendiri. Makasih bang david, jadi makin semangat nabung buat beli rumah.",,0,0.5668988436615734,0.5668988436615734,0.2820790263806833,0.1510221299577433,low
9-poYwCZxDQ,@Opps__286,"lanscape nya harus banyak orng si kalo gk salah,",,1,0.7874039200818278,0.12533509720625405,0.7874039200818278,0.08726098271191814,medium
9-poYwCZxDQ,@diaulfuad,Tak bisa d pungkiri. Idaman orang yg punya uang pas pasan seperti kita??,,2,0.5338425564867009,0.1052120670084575,0.3609453765048417,0.5338425564867009,low
9-poYwCZxDQ,@VikarsonGulo,next review xiaomi 17 promax bang,,1,0.790801815922619,0.1444621162109196,0.790801815922619,0.06473606786646133,medium
9-poYwCZxDQ,@AnisaAlamsyah,Ko yang orange mirip nubia sih??,,1,0.6400250353246674,0.19432921724022512,0.6400250353246674,0.16564574743510757,medium
9-poYwCZxDQ,@AnisaAlamsyah,Ko yang orange mirip nubia sih??,,1,0.6400250353246674,0.19432921724022512,0.6400250353246674,0.16564574743510757,medium
9-poYwCZxDQ,@burungwalet9684,Klau jatuh tahan aja kah min??,,1,0.7822842918753673,0.06420298591460953,0.7822842918753673,0.15351272221002316,medium
9-poYwCZxDQ,@irwanali8363,??,,1,0.75875194203065,0.16924276452909756,0.75875194203065,0.07200529344025242,medium
9-poYwCZxDQ,@al_amsyr4726,Harus nambah orang lg om klo mau preview cameranya bisa lanscpace,,1,0.7977057626033416,0.05361652015386664,0.7977057626033416,0.1486777172427919,medium
9-poYwCZxDQ,@ardiannurramdani5898,Bang bikin konten mystery box lagi dong??,,1,0.8097717146010451,0.11312286953346955,0.8097717146010451,0.07710541586548525,high
9-poYwCZxDQ,@rizalkece-mv4vu,Bang review hp google pixel 10 pro xl,,1,0.7566182997771238,0.19323646426829083,0.7566182997771238,0.05014523595458535,medium
9-poYwCZxDQ,@ucok-r9u,"umur udah 27 sekalipun gpernah pake iphone, iphone 1sekalipun pun gk pernah punya, cuma punya tecno pova 4 yang retak sehelai rambut tapi banyak, dengan chiset helio G99 udah cukup banget buat main efootball selalu proplayer, emg terganggu karna retakan, tapi gw tetap suka tecno pova 4,,,,",,2,0.40773794770109373,0.3324975003228569,0.2597645519760494,0.40773794770109373,low
9-poYwCZxDQ,@WillyWilly-kl1pm,when ya,,1,0.5296709042894717,0.2717097444158613,0.5296709042894717,0.198619351294667,low
9-poYwCZxDQ,@Lavatelasmanos-j6n,BANG BAHAS PIXEL 10,,1,0.7760226179181042,0.17336512380271513,0.7760226179181042,0.050612258279180686,medium
9-poYwCZxDQ,@Margonda_,lama² jadi seharga motor. Rugi banget,,0,0.6617441643039922,0.6617441643039922,0.2848793381090239,0.05337649758698393,medium
9-poYwCZxDQ,@MhmmdFikrii15_,nonton dlu beli nanti,,1,0.8160036920124437,0.05683329623071761,0.8160036920124437,0.12716301175683872,high
9-poYwCZxDQ,@levybrien,L CUKAI,,1,0.75875194203065,0.16924276452909756,0.75875194203065,0.07200529344025242,medium
9-poYwCZxDQ,@WMN1988,kapan updte lagi yah ios nya ini beneran banyak bgt bugs nya,,1,0.5373308217003805,0.06558979096194148,0.5373308217003805,0.397079387337678,low
9-poYwCZxDQ,@win3223__,"udh make ip16 base model dri awal rilis alhamdulilah aman semua, kamera cakep chipset kenceng buat keseharian okee laaah. minus cm di layar &amp; usb 2.0. jdi klo kalian mau ambil base model mending mikir lgi deh. menurut gw mending nbung dikit lgi klo gk sabar dlu sampe harganya pro ny turun. SEKIAN TERIMAGAJI???????",,1,0.7547732134146451,0.14850289818850126,0.7547732134146451,0.0967238883968537,medium
9-poYwCZxDQ,@glorrryzzz,Infokan dong uyyy pov camera buat konten cinematic selain GoPro Kali bang David bisa bahas nih.....,,1,0.7881049357200961,0.14766046011630435,0.7881049357200961,0.06423460416359945,medium
9-poYwCZxDQ,@KerupukWenak,Lumia: First time bro?,,1,0.7626483533334097,0.14795857332291118,0.7626483533334097,0.08939307334367926,medium
9-poYwCZxDQ,@angginarasukma8646,"Waah, zoom 8x kameranya kok ??????",,0,0.6463091234524404,0.6463091234524404,0.3060632522261789,0.047627624321380735,medium
9-poYwCZxDQ,@kucinggarong-f2j,"om david dan om² yg lain... klo saya butuh HP android yg spek tinggi, tp ga terlalu butuh kamera (lebih pengen duit ya buat beli spek drpd buat beli kamera)...hp apa yang cocok ya?",,0,0.6346410795807357,0.6346410795807357,0.3170633006538338,0.04829561976543052,medium
9-poYwCZxDQ,@Ridanmelon13,Kenapa ga review main mobile legend,,1,0.8011216538945938,0.11963147222979617,0.8011216538945938,0.07924687387560998,high
9-poYwCZxDQ,@AhmadJumadil-t1k9k,Model kamera mirip oppo,,0,0.6627567736994556,0.6627567736994556,0.28906886589986197,0.0481743604006825,medium
9-poYwCZxDQ,@nyiknyorvictor3857,Benar klo dilihat hasil gambarnya kamera Tele iPhone 16 Pro malah lebih detail ya daripada 17 Pro ditambah lagi yg 17 malah lebih warm warnanya. ??,,0,0.6981284277508051,0.6981284277508051,0.20447087435649053,0.09740069789270439,medium
9-poYwCZxDQ,@Mekaaa527,Bang Riview Infinix GT 30 5g,,1,0.7504975059028574,0.20038213358142873,0.7504975059028574,0.04912036051571391,medium
9-poYwCZxDQ,@ilzamzeins995,"kira kira pas sudah resmi masuk Indonesia, iPhone 17 base model ini ada di harga berapa yaa?",,1,0.7563743898319848,0.131676090622618,0.7563743898319848,0.11194951954539716,medium
9-poYwCZxDQ,@fanart7666,"Iphone lagi rugi Triliunan kan, dampak Donald Trump, negara-negara boikot Apple",,0,0.6684051709968446,0.6684051709968446,0.2784113389210688,0.05318349008208671,medium
9-poYwCZxDQ,@Zuldx353,Nubia neo 3 5g kapan woy dah lama nihh,,1,0.7898085385205704,0.12950525943691302,0.7898085385205704,0.08068620204251653,medium
9-poYwCZxDQ,@RioChandrazhang,Bakalan milih huawei pura 80ultra ??,,1,0.7002559940801375,0.1895952205586378,0.7002559940801375,0.11014878536122472,medium
9-poYwCZxDQ,@jajang_saiffullah,Iphone poco 17 pro??,,0,0.694702494053548,0.694702494053548,0.25520030920014414,0.05009719674630773,medium
9-poYwCZxDQ,@harsenherlian1367,bang iphone 17 basic body nya alumunium atau titanium,,1,0.6786254525645513,0.06323643714337554,0.6786254525645513,0.2581381102920731,medium
9-poYwCZxDQ,@finno6689,next nya bg david. gass selain ip 17 baru rilis samsung jg baru ngeluarin yg seri A17 jgk,,1,0.7567972084884613,0.1931229122105252,0.7567972084884613,0.05007987930101351,medium
9-poYwCZxDQ,@ambonsaya,menonton konten ini dengan hp realme 5 pro tahun 2019????,,1,0.5635736341695353,0.38729324982665714,0.5635736341695353,0.049133116003807396,low
9-poYwCZxDQ,@imamjalaludin6384,1 lh bang??,,1,0.8139550756661584,0.052841503345193344,0.8139550756661584,0.1332034209886481,high
9-poYwCZxDQ,@M.Adityaal-zaki,Bang coba rivew xiomi 17 pro dan xiomi 17 pro max,,1,0.7595305785604476,0.19062896882019678,0.7595305785604476,0.049840452619355644,medium
9-poYwCZxDQ,@DwikyArdiMarentika,Kok kamera lebih unggul ip16pro yaa,,0,0.6454353711357969,0.6454353711357969,0.30594819097596637,0.04861643788823683,medium
9-poYwCZxDQ,@zeus888-hq9ly,Coba xiomi 17 pro bang,,1,0.7739609612026787,0.176413981979836,0.7739609612026787,0.049625056817485545,medium
9-poYwCZxDQ,@UziGunarBufon,YAKIN 17 AJA????,,0,0.6471505619781303,0.6471505619781303,0.30128266103438317,0.05156677698748659,medium
9-poYwCZxDQ,@risqon1,Masih worted pake 15 pro max,,1,0.7196494594941931,0.2337399881321338,0.7196494594941931,0.046610552373673085,medium
9-poYwCZxDQ,@zaeniazhar8775,Tinggal komparasi beneran besuk d review,,1,0.7469395396871514,0.05800420162113564,0.7469395396871514,0.1950562586917129,medium
9-poYwCZxDQ,@NdasMumet-m1j,"Bang coba review hp up phone Made in Indonesia yg harganya sekitar 16jt&#39;an, yg katanya mendunia dan menyaingin IP 16",,1,0.7276591352876879,0.2186143849950141,0.7276591352876879,0.05372647971729808,medium
9-poYwCZxDQ,@AfifSlebew_2.0,konichiwa mah selamat siang ih bukan hallo,,1,0.6711261150316392,0.2794467298399372,0.6711261150316392,0.049427155128423585,medium
9-poYwCZxDQ,@prima_FM_radio_746,Dan saya mau bilang hati hati iPhone 17 HDC??,,1,0.5257939601053616,0.06486877728122323,0.5257939601053616,0.40933726261341513,low
9-poYwCZxDQ,@prima_FM_radio_746,Ditunggu September tahun depan nanti iPhone 18??,,1,0.6226619144276702,0.09588030030038341,0.6226619144276702,0.2814577852719463,medium
9-poYwCZxDQ,@dwialghani1136,Review xiaomi 17 pro??,,1,0.7568663694012722,0.194907497373321,0.7568663694012722,0.04822613322540681,medium
9-poYwCZxDQ,@deanmu,Warna cosmic orange nya mengingatkan ane ke Nokia N8 orange,,1,0.7797372523095449,0.09647637738347112,0.7797372523095449,0.12378637030698392,medium
